method,split,seed,episode,stress_level,success,edge_f1,birth_f1,death_f1,graph_edit,component_accuracy,jam_f1,safety_violation_rate,chain_contact_rate,pocket_contact_rate,fixture_contact_rate,wall_contact_rate,final_progress,final_y_error,energy,trajectory_samples
ablate_no_jam_slip,combined_stress,2,1000,,0,0.44375,0.52083,0.49306,0.19271,0.10417,0.14286,0.00000,0.52083,0.47917,0.00000,0.00000,0.79787,0.00115,54.40511,"0:b(0.032,-0.023):p0.00:e[none];10:b(0.358,-0.062):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.057):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.356,-0.054):p0.81:e[none];40:b(0.352,-0.054):p0.80:e[none];47:b(0.350,-0.053):p0.80:e[none]"
ablate_no_topology_planner,combined_stress,2,1000,,0,0.78889,0.89583,0.19444,0.13021,0.10417,0.00000,0.00000,0.93750,0.89583,0.00000,0.00000,0.81853,0.00684,10.92602,"0:b(0.032,-0.023):p0.00:e[none];10:b(0.358,-0.063):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.061):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.358,-0.061):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];40:b(0.358,-0.059):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];47:b(0.358,-0.059):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
ablate_no_uncertainty_penalty,combined_stress,2,1000,,0,0.29028,0.27083,0.70417,0.22656,0.12500,0.00000,0.00000,0.29167,0.25000,0.00000,0.00000,0.79118,0.01040,64.74365,"0:b(0.032,-0.023):p0.00:e[none];10:b(0.359,-0.040):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.356,-0.041):p0.81:e[none];30:b(0.352,-0.041):p0.80:e[none];40:b(0.349,-0.042):p0.80:e[none];47:b(0.347,-0.042):p0.79:e[none]"
ablate_no_graph_memory,combined_stress,2,1000,,1,0.71667,0.76667,0.27500,0.16875,0.40000,0.00000,0.00000,0.85000,0.75000,0.00000,0.00000,0.82394,0.00738,10.83779,"0:b(0.032,-0.023):p0.00:e[none];10:b(0.358,-0.059):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket]"
ablate_no_transition_bonus,combined_stress,2,1000,,0,0.43681,0.52083,0.49306,0.18490,0.10417,0.00000,0.00000,0.52083,0.47917,0.00000,0.00000,0.78479,0.00663,15.34995,"0:b(0.032,-0.023):p0.00:e[none];10:b(0.358,-0.061):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.055):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.355,-0.054):p0.81:e[none];40:b(0.348,-0.057):p0.79:e[none];47:b(0.344,-0.059):p0.78:e[none]"
ablate_no_fixture_guard,combined_stress,2,1000,,0,0.44097,0.50000,0.53472,0.18490,0.12500,0.00000,0.00000,0.50000,0.45833,0.00000,0.00000,0.79225,0.00046,14.21433,"0:b(0.032,-0.023):p0.00:e[none];10:b(0.358,-0.058):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.053):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.355,-0.051):p0.81:e[none];40:b(0.350,-0.052):p0.80:e[none];47:b(0.347,-0.052):p0.79:e[none]"
ablate_no_tail_risk_objective,combined_stress,2,1000,,1,0.68500,0.66667,0.33333,0.18125,0.35000,0.33333,0.00000,0.85000,0.75000,0.00000,0.00000,0.83408,0.00033,11.39037,"0:b(0.032,-0.023):p0.00:e[none];10:b(0.372,-0.051):p0.86:e[pusher_block_a,block_a_block_b,block_b_pocket]"
topology_world_model_v4,combined_stress,2,1000,,0,0.44097,0.50000,0.52083,0.19010,0.12500,0.14286,0.00000,0.50000,0.47917,0.00000,0.00000,0.79729,0.00066,15.06281,"0:b(0.032,-0.023):p0.00:e[none];10:b(0.358,-0.060):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];20:b(0.358,-0.055):p0.82:e[pusher_block_a,block_a_block_b,block_b_pocket];30:b(0.356,-0.052):p0.81:e[none];40:b(0.352,-0.052):p0.80:e[none];47:b(0.349,-0.052):p0.80:e[none]"
learned_only_topology_replacement,combined_stress,2,1000,,0,0.11042,0.08333,0.85764,0.26302,0.10417,0.00000,0.00000,0.12500,0.06250,0.00000,0.00000,0.35518,0.00492,96.47438,"0:b(0.032,-0.023):p0.00:e[none];10:b(0.347,-0.060):p0.79:e[none];20:b(0.288,-0.059):p0.64:e[none];30:b(0.238,-0.058):p0.52:e[none];40:b(0.198,-0.058):p0.42:e[none];47:b(0.174,-0.057):p0.36:e[none]"
topology_full_v5,combined_stress,2,1001,,0,0.85694,0.61806,0.98611,0.05469,0.58333,1.00000,0.00000,0.04167,0.00000,0.00000,0.02083,0.67364,0.11724,12.77917,"0:b(0.037,-0.040):p0.00:e[none];10:b(0.311,-0.382):p0.70:e[pusher_block_a];20:b(0.306,-0.277):p0.69:e[pusher_block_a];30:b(0.303,-0.189):p0.68:e[pusher_block_a];40:b(0.302,-0.174):p0.67:e[pusher_block_a];47:b(0.302,-0.176):p0.67:e[pusher_block_a]"
ablate_no_birth_death,combined_stress,2,1001,,0,0.85417,0.60417,0.95833,0.05469,0.56250,1.00000,0.00000,0.04167,0.00000,0.00000,0.02083,0.66812,0.11089,12.78254,"0:b(0.037,-0.040):p0.00:e[none];10:b(0.310,-0.384):p0.69:e[pusher_block_a];20:b(0.305,-0.291):p0.68:e[pusher_block_a];30:b(0.302,-0.213):p0.67:e[pusher_block_a];40:b(0.300,-0.170):p0.67:e[pusher_block_a];47:b(0.300,-0.170):p0.67:e[pusher_block_a]"
ablate_no_component_head,combined_stress,2,1001,,0,0.85417,0.60417,0.95833,0.05469,0.56250,1.00000,0.00000,0.06250,0.00000,0.00000,0.02083,0.67429,0.12908,12.79539,"0:b(0.037,-0.040):p0.00:e[none];10:b(0.311,-0.382):p0.70:e[pusher_block_a];20:b(0.307,-0.275):p0.69:e[pusher_block_a];30:b(0.303,-0.186):p0.68:e[pusher_block_a];40:b(0.302,-0.180):p0.67:e[pusher_block_a];47:b(0.302,-0.188):p0.67:e[pusher_block_a]"
ablate_no_jam_slip,combined_stress,2,1001,,0,0.89583,0.75000,0.93750,0.03906,0.68750,1.00000,0.00000,0.06250,0.00000,0.00000,0.02083,0.66560,0.11402,12.70955,"0:b(0.037,-0.040):p0.00:e[none];10:b(0.309,-0.385):p0.69:e[pusher_block_a];20:b(0.305,-0.298):p0.68:e[pusher_block_a];30:b(0.301,-0.225):p0.67:e[pusher_block_a];40:b(0.299,-0.170):p0.67:e[pusher_block_a,block_a_block_b];47:b(0.299,-0.173):p0.67:e[pusher_block_a]"
